172.20.0.1 - - [03/Jun/2025:09:40:38 +0000] "HEAD /image/bigTypeImgs/ HTTP/1.1" 200 0 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:09:40:52 +0000] "GET /image/bigTypeImgs/ HTTP/1.1" 200 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:40:56 +0000] "GET /image/bigTypeImgs/1.jpg HTTP/1.1" 200 6817 "http://localhost/image/bigTypeImgs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:40:58 +0000] "GET /image/bigTypeImgs/10.jpg HTTP/1.1" 200 7539 "http://localhost/image/bigTypeImgs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:40:59 +0000] "GET /image/bigTypeImgs/20250424065719000000461.jpg HTTP/1.1" 200 6917 "http://localhost/image/bigTypeImgs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:41:00 +0000] "GET /image/bigTypeImgs/20250425035120000000742.jpg HTTP/1.1" 200 7466 "http://localhost/image/bigTypeImgs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:41:02 +0000] "GET /image/bigTypeImgs/3.jpg HTTP/1.1" 200 8642 "http://localhost/image/bigTypeImgs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:41:12 +0000] "HEAD /image/bigTypeImgs/1.jpg HTTP/1.1" 200 0 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:09:42:23 +0000] "GET /api/bigType/findCategories HTTP/1.1" 200 12830 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:09:42:36 +0000] "GET /api/bigType/findCategories HTTP/1.1" 200 12830 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; zh-CN) WindowsPowerShell/5.1.19041.2364" "-"
172.20.0.1 - - [03/Jun/2025:09:42:57 +0000] "GET /api/bigType/findCategories HTTP/1.1" 200 1511 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:09:58:06 +0000] "GET /api/product/detail?id=14 HTTP/1.1" 200 1103 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:10:02:04 +0000] "GET /image/productIntroImgs/1.jpg HTTP/1.1" 404 153 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/4 desktopapp miniprogram port/44760 token/0490da48a23510d0e4131148465d77b8 runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:10:02:04 +0000] "GET /image/productIntroImgs/3.jpg HTTP/1.1" 404 153 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/4 desktopapp miniprogram port/44760 token/0490da48a23510d0e4131148465d77b8 runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:10:02:04 +0000] "GET /image/productIntroImgs/2.jpg HTTP/1.1" 404 153 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/4 desktopapp miniprogram port/44760 token/0490da48a23510d0e4131148465d77b8 runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:10:27:07 +0000] "GET /api/bigType/findAll HTTP/1.1" 200 1219 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:10:41:47 +0000] "GET /api/bigType/findCategories HTTP/1.1" 200 13812 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:10:42:23 +0000] "GET /product/findSwiper HTTP/1.1" 200 691 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:10:42:23 +0000] "GET /bigType/findAll HTTP/1.1" 200 691 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:10:42:23 +0000] "GET /product/findHot HTTP/1.1" 200 691 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:10:42:30 +0000] "GET /bigType/findCategories HTTP/1.1" 200 691 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:10:42:44 +0000] "HEAD /image/productIntroImgs/1.jpg HTTP/1.1" 404 0 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:11:24:44 +0000] "HEAD /image/productSwiperImgs/1.jpg HTTP/1.1" 200 0 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:11:27:38 +0000] "GET /api/product/detail?id=14 HTTP/1.1" 200 1178 "-" "curl/7.83.1" "-"
172.20.0.1 - - [03/Jun/2025:11:29:49 +0000] "GET /image/productSwiperImgs/1.jpg HTTP/1.1" 200 143808 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
172.20.0.1 - - [03/Jun/2025:11:30:15 +0000] "GET /product/findSwiper HTTP/1.1" 304 0 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:11:30:15 +0000] "GET /bigType/findAll HTTP/1.1" 304 0 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
